,Age,Assists,Defensive Point Shares,ES Assists,ES Blocks,ES Face-Off Losses,ES Face-Off Pct,ES Face-Off Wins,ES Goals,ES Hits,GW Goals,Games Played,Goals,Offenisve Point Shares,PP Assists,PP Goals,Penalty Minutes,Player,Plus Minus,Point Shares,Points,Position,SH Assists,SH Goals,Shooting Perecentage,Shots,Team,Time on Ice,Time on Ice Avg
956,27,27,2.0,15,59,627,53.6,724,13,108,1,77,22,3.5,11,8,56,Ryan Kesler,11,5.5,49,C,1,1,9.9,222,Vancouver Canucks,1547,20:06
957,25,38,3.9,21,145,3,0.0,0,5,143,0,82,11,4.4,17,5,34,Alexander Edler,0,8.3,49,D,0,1,4.8,228,Vancouver Canucks,1957,23:52
958,30,36,4.7,28,106,1,0.0,0,6,159,2,78,8,3.6,8,2,94,Kevin Bieksa,12,8.3,44,D,0,0,4.8,166,Vancouver Canucks,1844,23:38
959,28,25,1.6,18,29,18,40.0,12,16,61,4,71,18,3.5,7,1,16,Chris Higgins,11,5.1,43,C,0,1,10.9,165,Vancouver Canucks,1158,16:19
960,25,23,2.0,21,24,17,41.4,12,15,118,1,82,16,2.7,0,0,34,Jannik Hansen,18,4.7,39,LW,2,1,11.7,137,Vancouver Canucks,1222,14:54
961,29,33,6.3,21,99,0,,0,3,103,0,82,4,2.3,10,1,46,Dan Hamhuis,29,8.6,37,D,2,0,2.9,140,Vancouver Canucks,1921,23:26
962,21,17,1.1,12,21,237,42.8,177,11,25,2,63,16,3.2,5,5,8,Cody Hodgson,8,4.3,33,C,0,0,15.5,103,Vancouver Canucks,802,12:44
963,27,13,0.9,9,12,9,50.0,9,13,69,1,56,16,2.6,4,3,32,David Booth,1,3.5,29,LW,0,0,11.0,145,Vancouver Canucks,833,14:52
964,37,16,3.4,9,77,0,,0,2,29,3,69,9,2.1,7,7,10,Sami Salo,7,5.5,25,D,0,0,6.6,136,Vancouver Canucks,1411,20:27
965,26,10,1.0,10,13,18,28.0,7,8,32,2,55,10,0.9,0,1,18,Mason Raymond,4,1.9,20,LW,0,1,8.0,125,Vancouver Canucks,857,15:35
966,26,10,0.8,10,24,231,52.1,251,9,244,0,82,9,0.5,0,0,130,Maxim Lapierre,-3,1.3,19,C,0,0,8.7,103,Vancouver Canucks,921,11:14
967,31,11,0.5,11,45,380,58.5,536,7,44,2,78,7,0.0,0,0,14,Manny Malhotra,-11,0.5,18,C,0,0,11.7,60,Vancouver Canucks,963,12:21
968,28,6,1.0,5,62,0,,0,3,64,1,43,4,0.8,1,1,46,Aaron Rome,-4,1.8,10,D,0,0,9.5,42,Vancouver Canucks,655,15:14
969,23,4,0.5,4,23,4,0.0,0,4,118,0,68,4,-0.2,0,0,81,Dale Weise,-1,0.3,8,RW,0,0,8.3,48,Vancouver Canucks,555,8:10
970,29,6,1.5,6,63,0,,0,1,61,0,47,1,0.0,0,0,64,Keith Ballard,0,1.5,7,D,0,0,2.4,41,Vancouver Canucks,731,15:33
971,29,1,0.3,1,9,13,53.6,15,4,15,2,18,5,0.7,0,1,6,Andrew Ebbett,2,1.0,6,C,0,0,18.5,27,Vancouver Canucks,173,9:35
972,34,4,0.4,3,4,76,59.4,111,2,25,1,19,2,0.1,0,0,12,Samuel Pahlsson,4,0.6,6,C,1,0,6.7,30,Vancouver Canucks,265,13:56
973,27,3,0.2,3,7,3,0.0,0,1,20,0,10,1,0.3,0,0,14,Byron Bitz,2,0.5,4,RW,0,0,16.7,6,Vancouver Canucks,105,10:30
974,30,1,1.6,1,39,0,,0,2,91,2,44,2,-0.2,0,0,40,Andrew Alberts,4,1.4,3,D,0,0,10.5,19,Vancouver Canucks,629,14:18
975,24,2,0.0,2,14,0,,0,1,7,0,14,1,-0.2,0,0,6,Marc-Andre Gragnani,-4,-0.1,3,LW,0,0,8.3,12,Vancouver Canucks,216,15:25
976,21,2,0.1,2,1,5,44.4,4,1,40,0,17,1,-0.1,0,0,31,Zack Kassian,-1,0.1,3,RW,0,0,5.6,18,Vancouver Canucks,175,10:17
977,35,2,0.1,1,2,0,,0,0,5,0,6,1,0.2,1,1,6,Mikael Samuelsson,-1,0.2,3,RW,0,0,7.7,13,Vancouver Canucks,95,15:53
978,24,2,0.1,2,2,0,,0,0,17,0,6,0,0.1,0,0,5,Mike Duco,1,0.2,2,LW,0,0,0.0,4,Vancouver Canucks,48,8:03
979,25,2,0.0,,0,0,,0,0,0,0,33,0,0.0,,0,0,Cory Schneider,0,8.4,2,G,,0,,0,Vancouver Canucks,1833,55:32
980,22,2,1.7,2,43,0,,0,0,10,0,25,0,-0.3,0,0,2,Chris Tanev,10,1.4,2,D,0,0,0.0,15,Vancouver Canucks,418,16:43
981,26,0,0.1,0,8,0,100.0,4,1,61,0,23,1,-0.4,0,0,37,Aaron Volpatti,-2,-0.2,1,RW,0,0,5.9,17,Vancouver Canucks,206,8:58
982,32,1,0.0,,0,0,,0,0,1,0,55,0,0.0,,0,4,Roberto Luongo,0,10.7,1,G,,0,,0,Vancouver Canucks,3162,57:30
983,27,1,0.9,1,14,0,,0,0,6,0,12,0,-0.1,0,0,2,Alexander Sulzer,6,0.8,1,D,0,0,0.0,11,Vancouver Canucks,192,15:59
984,26,0,0.0,0,0,2,0.0,0,0,5,0,6,0,-0.1,0,0,0,Mark Mancari,0,-0.1,0,RW,0,0,0.0,5,Vancouver Canucks,50,8:19
985,25,0,0.0,0,0,0,,0,0,1,0,1,0,0.0,0,0,7,Victor Oreskovich,0,0.0,0,D,0,0,,0,Vancouver Canucks,6,6:17
986,33,0,-0.1,0,2,0,100.0,2,0,3,0,6,0,-0.2,0,0,2,Marco Sturm,-5,-0.4,0,LW,0,0,0.0,3,Vancouver Canucks,83,13:53
987,23,0,0.0,0,2,0,,0,0,1,0,2,0,0.0,0,0,0,Bill Sweatt,0,0.0,0,LW,0,0,0.0,2,Vancouver Canucks,11,5:21
988,26,27,1.3,17,42,9,40.0,6,25,215,3,78,38,7.4,10,13,26,Alex Ovechkin,-8,8.7,65,LW,0,0,12.5,303,Washington Capitals,1544,19:48
989,27,33,1.8,24,19,10,9.1,1,19,31,1,77,21,4.9,9,2,56,Alexander Semin,9,6.7,54,LW,0,0,11.5,183,Washington Capitals,1293,16:47
990,21,32,1.2,25,28,403,43.2,307,13,61,3,80,14,3.0,7,1,8,Marcus Johansson,-5,4.3,46,C,0,0,15.6,90,Washington Capitals,1344,16:48
991,28,35,3.2,19,132,0,,0,7,113,3,82,11,4.2,16,4,46,Dennis Wideman,-8,7.4,46,D,0,0,6.3,175,Washington Capitals,1960,23:54
992,24,30,0.7,14,25,338,51.1,353,11,31,4,42,14,4.4,16,3,24,Nicklas Backstrom,-4,5.1,44,C,0,0,14.7,95,Washington Capitals,805,19:10
993,28,25,1.3,21,92,730,47.6,664,10,120,5,82,16,2.2,4,5,34,Brooks Laich,-8,3.5,41,C,0,1,8.4,191,Washington Capitals,1517,18:30
994,32,19,1.5,19,27,32,48.4,30,17,132,5,82,20,3.4,0,1,78,Jason Chimera,4,4.8,39,LW,0,2,9.8,205,Washington Capitals,1184,14:26
995,26,15,0.9,12,60,45,45.8,38,15,247,5,82,18,1.8,2,3,61,Troy Brouwer,-15,2.7,33,RW,1,0,13.5,133,Washington Capitals,1408,17:11
996,22,23,2.2,19,153,1,0.0,0,5,83,0,82,9,2.6,3,4,22,John Carlson,-15,4.8,32,D,1,0,5.9,152,Washington Capitals,1792,21:52
997,24,14,1.2,14,29,222,50.8,229,14,49,4,64,16,3.1,0,2,24,Mathieu Perreault,9,4.3,30,C,0,0,26.7,60,Washington Capitals,770,12:02
998,20,16,2.1,14,54,1,0.0,0,3,99,1,60,3,1.3,2,0,18,Dmitry Orlov,1,3.4,19,D,0,0,5.9,51,Washington Capitals,1012,16:52
999,39,12,0.4,8,45,13,51.9,14,6,86,0,72,6,-0.1,4,0,32,Mike Knuble,-15,0.3,18,RW,0,0,6.6,91,Washington Capitals,1004,13:57
1000,31,12,1.5,12,41,23,55.8,29,6,75,0,73,6,0.2,0,0,20,Joel Ward,12,1.7,18,RW,0,0,7.6,79,Washington Capitals,907,12:26
1001,23,16,4.4,15,139,0,,0,1,74,0,82,1,0.0,1,0,29,Karl Alzner,12,4.4,17,D,0,0,1.8,56,Washington Capitals,1712,20:52
1002,35,12,0.9,12,44,260,58.4,365,4,55,1,69,4,-0.2,0,0,24,Jeff Halpern,-1,0.7,16,C,0,0,6.3,63,Washington Capitals,870,12:36
1003,37,11,3.5,11,149,0,,0,2,69,1,68,2,0.2,0,0,34,Roman Hamrlik,11,3.7,13,D,0,0,3.4,58,Washington Capitals,1307,19:13
1004,33,8,0.5,8,7,64,47.1,57,3,10,1,27,3,0.8,0,0,0,Keith Aucoin,4,1.3,11,C,0,0,14.3,21,Washington Capitals,299,11:04
1005,30,5,0.8,4,52,123,53.6,142,4,219,0,78,4,-1.2,0,0,95,Matt Hendricks,-6,-0.4,9,C,1,0,4.1,97,Washington Capitals,946,12:07
1006,20,4,0.4,4,7,19,52.5,21,4,15,0,30,4,0.6,0,0,4,Cody Eakin,2,1.0,8,C,0,0,12.9,31,Washington Capitals,278,9:17
1007,26,4,1.8,3,44,0,,0,0,27,1,32,3,0.3,1,3,12,Mike Green,5,2.1,7,D,0,0,4.7,64,Washington Capitals,673,21:03
1008,25,5,1.5,5,58,0,,0,1,49,0,54,1,-0.2,0,0,12,Jeff Schultz,-2,1.3,6,D,0,0,4.5,22,Washington Capitals,826,15:18
1009,26,1,0.4,1,23,91,57.7,124,4,66,0,41,4,-0.4,0,0,23,Jay Beagle,-2,0.1,5,C,0,0,8.2,49,Washington Capitals,486,11:51
1010,31,2,0.9,1,27,0,,0,0,39,0,28,0,-0.2,0,0,51,John Erskine,3,0.8,2,D,1,0,0.0,20,Washington Capitals,339,12:06
1011,35,2,0.0,,0,0,,0,0,0,0,48,0,0.0,,0,4,Tomas Vokoun,0,8.4,2,G,,0,,0,Washington Capitals,2583,53:49
1012,23,1,0.0,,0,0,,0,0,0,0,38,0,0.0,,0,2,Michal Neuvirth,0,4.7,1,G,,0,,0,Washington Capitals,2020,53:10
1013,28,0,0.0,0,1,0,,0,0,0,0,2,0,0.0,0,0,0,Sean Collins,-1,-0.1,0,D,0,0,0.0,3,Washington Capitals,22,10:56
1014,22,0,0.0,,0,0,,0,0,0,0,7,0,0.0,,0,0,Braden Holtby,0,1.4,0,G,,0,,0,Washington Capitals,361,51:31
1015,27,0,0.0,0,0,0,,0,0,2,0,1,0,0.0,0,0,0,D.J. King,0,0.0,0,LW,0,0,0.0,1,Washington Capitals,7,6:58
1016,22,0,0.1,0,4,0,,0,0,3,0,5,0,-0.1,0,0,2,Tomas Kundratek,0,0.0,0,D,0,0,0.0,2,Washington Capitals,49,9:45
1017,24,0,0.0,0,0,0,,0,0,2,0,3,0,0.0,0,0,10,Joel Rechlicz,0,0.0,0,RW,0,0,,0,Washington Capitals,6,1:59
1018,25,47,1.6,38,46,6,40.0,4,11,113,3,80,17,4.8,9,6,55,Blake Wheeler,3,6.4,64,RW,0,0,8.2,208,Winnipeg Jets,1526,19:05
1019,20,27,1.7,24,31,29,34.1,15,24,173,4,74,30,6.1,3,6,53,Evander Kane,11,7.8,57,C,0,0,10.5,287,Winnipeg Jets,1296,17:31
1020,26,41,2.2,25,57,0,,0,8,112,3,66,12,5.5,15,4,72,Dustin Byfuglien,-8,7.6,53,D,1,0,5.4,223,Winnipeg Jets,1592,24:07
1021,26,22,1.2,14,25,27,54.2,32,24,76,6,82,28,4.2,8,4,64,Andrew Ladd,-8,5.4,50,LW,0,0,10.6,265,Winnipeg Jets,1604,19:34
1022,28,29,1.2,23,13,115,54.0,135,14,10,1,77,18,4.1,6,4,4,Kyle Wellwood,3,5.3,47,C,0,0,19.4,93,Winnipeg Jets,1151,14:57
1023,24,22,1.0,14,13,746,49.6,733,18,44,6,74,24,3.6,7,6,26,Bryan Little,-11,4.6,46,C,1,0,14.8,162,Winnipeg Jets,1496,20:13
1024,31,20,1.1,14,41,369,43.4,283,11,94,0,69,15,2.4,6,4,42,Nik Antropov,0,3.5,35,C,0,0,15.8,95,Winnipeg Jets,1140,16:31
1025,27,27,3.2,18,84,0,,0,4,24,1,62,6,2.7,9,2,38,Toby Enstrom,6,5.8,33,D,0,0,6.4,94,Winnipeg Jets,1478,23:51
1026,21,25,2.5,19,109,0,,0,4,117,0,65,5,2.2,6,1,71,Zach Bogosian,-3,4.6,30,D,0,0,3.3,150,Winnipeg Jets,1516,23:19
1027,20,15,1.4,13,15,316,44.0,248,11,118,0,76,13,1.0,2,1,42,Alexander Burmistrov,4,2.4,28,C,0,1,10.6,123,Winnipeg Jets,1266,16:40
1028,29,16,0.5,9,23,119,44.9,97,7,27,3,63,11,2.5,7,4,10,Tim Stapleton,-2,3.0,27,C,0,0,14.9,74,Winnipeg Jets,639,10:09
1029,29,8,0.7,8,73,531,54.4,634,12,163,1,78,13,0.5,0,0,42,Jim Slater,-9,1.3,21,C,0,1,11.0,118,Winnipeg Jets,1152,14:46
1030,28,11,0.5,11,51,44,39.7,29,5,246,1,78,5,-0.6,0,0,73,Tanner Glass,-12,-0.1,16,LW,0,0,5.8,86,Winnipeg Jets,1047,13:25
1031,27,11,2.1,11,182,0,,0,2,198,1,80,3,0.3,0,0,98,Mark Stuart,-4,2.4,14,D,0,1,5.0,60,Winnipeg Jets,1376,17:12
1032,31,8,0.3,5,11,12,42.9,9,4,38,0,45,5,0.5,3,1,0,Antti Miettinen,-5,0.8,13,RW,0,0,8.6,58,Winnipeg Jets,527,11:42
1033,30,11,1.4,11,98,0,,0,2,53,1,63,2,0.2,0,0,33,Johnny Oduya,-9,1.7,13,D,0,0,3.8,52,Winnipeg Jets,1218,19:20
1034,28,7,0.4,7,46,28,58.2,39,4,151,0,72,4,-0.4,0,0,83,Chris Thorburn,-6,0.0,11,C,0,0,5.8,69,Winnipeg Jets,733,10:11
1035,30,10,2.9,9,133,0,,0,0,33,0,56,0,-0.3,1,0,23,Ron Hainsey,9,2.6,10,D,0,0,0.0,57,Winnipeg Jets,1181,21:06
1036,23,7,0.4,7,1,0,100.0,1,2,24,0,13,2,1.0,0,0,7,Spencer Machacek,8,1.4,9,RW,0,0,16.7,12,Winnipeg Jets,98,7:30
1037,27,4,0.8,3,43,0,,0,2,10,1,33,3,0.5,1,1,10,Mark Flood,-1,1.4,7,D,0,0,10.0,30,Winnipeg Jets,507,15:21
1038,23,4,0.2,4,5,15,40.0,10,1,3,0,9,1,0.5,0,0,0,Ben Maxwell,3,0.7,5,C,0,0,25.0,4,Winnipeg Jets,54,6:03
1039,26,1,0.1,1,13,0,,0,2,22,1,35,2,-0.4,0,0,12,Eric Fehr,-6,-0.3,3,RW,0,0,3.7,54,Winnipeg Jets,339,9:42
1040,26,3,0.1,3,20,0,,0,0,26,0,12,0,0.1,0,0,8,Grant Clitsome,-3,0.2,3,D,0,0,0.0,13,Winnipeg Jets,203,16:54
1041,30,1,1.4,1,40,0,,0,1,23,0,39,1,-0.4,0,0,8,Randy Jones,4,1.0,2,D,0,0,4.2,24,Winnipeg Jets,578,14:49
1042,23,2,0.1,1,1,0,,0,0,3,0,5,0,0.1,1,0,2,Brett Maclean,1,0.2,2,LW,0,0,0.0,6,Winnipeg Jets,42,8:29
1043,24,2,0.0,,0,0,,0,0,0,0,68,0,0.0,,0,0,Ondrej Pavelec,0,10.6,2,G,,0,,0,Winnipeg Jets,3932,57:50
1044,18,0,0.1,0,1,33,35.3,18,0,3,0,7,1,0.0,0,1,0,Mark Scheifele,0,0.1,1,C,0,0,20.0,5,Winnipeg Jets,77,10:57
1045,30,1,0.0,1,2,7,53.3,8,0,16,0,13,0,-0.1,0,0,7,Jason Jaffray,-1,-0.1,1,RW,0,0,0.0,10,Winnipeg Jets,85,6:30
1046,21,0,0.1,0,0,8,73.3,22,0,12,0,9,0,-0.2,0,0,0,Patrice Cormier,1,-0.1,0,C,0,0,0.0,8,Winnipeg Jets,57,6:22
1047,25,0,0.0,0,3,0,,0,0,7,0,5,0,-0.1,0,0,2,Brett Festerling,-1,0.0,0,D,0,0,0.0,2,Winnipeg Jets,66,13:07
1048,25,0,0.0,0,4,22,45.0,18,0,1,0,7,0,-0.2,0,0,0,Aaron Gagnon,-1,-0.2,0,C,0,0,0.0,6,Winnipeg Jets,66,9:27
1049,21,0,0.0,0,0,0,,0,0,1,0,6,0,-0.1,0,0,4,Carl Klingberg,-1,-0.1,0,LW,0,0,0.0,7,Winnipeg Jets,33,5:30
1050,23,0,0.4,0,8,0,,0,0,13,0,9,0,-0.1,0,0,4,Arturs Kulda ,3,0.3,0,D,0,0,0.0,8,Winnipeg Jets,98,10:52
1051,27,0,0.0,,,,,,0,0,0,1,0,0.0,,0,0,Peter Mannino,0,0.1,0,G,,0,,0,Winnipeg Jets,20,19:51
1052,35,0,0.0,,0,0,,0,0,0,0,20,0,0.0,,0,0,Chris Mason,0,1.8,0,G,,0,,0,Winnipeg Jets,995,49:45
1053,25,0,-0.1,0,4,0,,0,0,10,0,9,0,-0.2,0,0,4,Kenndal McArdle,-3,-0.2,0,LW,0,0,0.0,3,Winnipeg Jets,55,6:07
1054,27,0,0.1,0,0,0,,0,0,1,0,2,0,0.0,0,0,4,Derek Meech,1,0.1,0,D,0,0,0.0,2,Winnipeg Jets,23,11:27
1055,22,0,0.0,0,1,0,,0,0,1,0,3,0,0.0,0,0,0,Paul Postma,0,0.0,0,D,0,0,0.0,3,Winnipeg Jets,26,8:31
