,age,assists,dps,es_assists,es_blocks,es_faceoff_losses,es_faceoff_pct,es_faceoff_wins,es_goals,es_hits,games_played,goals,gw_goals,ops,penalty_minutes,player,plus_minus,point_shares,points,position,pp_assists,pp_goals,sh_assists,sh_goals,shot_pct,shots,team,toi,toi_avg,year
824,27,30,2.7,20.0,84.0,357.0,58.7,507.0,22,50,82,31,2,5.4,31,Joe Pavelski,18,8.1,61,C,10.0,8,0.0,1,11.5,269,San Jose Sharks,1690,20:37,2012
825,35,39,5.5,25.0,137.0,0.0,,0.0,6,58,81,9,2,3.9,57,Dan Boyle,10,9.4,48,D,14.0,3,0.0,0,3.6,252,San Jose Sharks,2072,25:35,2012
826,29,28,1.3,17.0,36.0,14.0,30.0,6.0,13,109,76,17,2,3.0,97,Ryane Clowe,-5,4.3,45,LW,11.0,4,0.0,0,9.4,180,San Jose Sharks,1358,17:52,2012
827,26,26,4.8,15.0,117.0,0.0,,0.0,6,68,81,11,2,3.2,34,Brent Burns,8,7.9,37,D,11.0,5,0.0,0,5.5,201,San Jose Sharks,1826,22:32,2012
828,30,20,1.2,15.0,14.0,7.0,0.0,0.0,3,6,39,7,1,1.8,22,Martin Havlat,10,3.0,27,LW,4.0,4,1.0,0,7.3,96,San Jose Sharks,687,17:37,2012
829,23,12,0.9,11.0,30.0,1.0,66.7,2.0,9,137,61,12,0,1.8,26,Jamie McGinn,1,2.7,24,LW,1.0,3,0.0,0,11.5,104,San Jose Sharks,766,12:33,2012
830,34,17,0.8,14.0,59.0,402.0,50.7,413.0,5,52,67,7,0,0.7,18,Michal Handzus,-6,1.5,24,C,3.0,2,0.0,0,8.6,81,San Jose Sharks,968,14:27,2012
831,24,19,5.2,17.0,171.0,0.0,,0.0,4,45,82,4,1,0.7,40,Marc-Edouard Vlasic,11,5.9,23,D,1.0,0,1.0,0,3.4,119,San Jose Sharks,1899,23:09,2012
832,27,10,0.8,10.0,33.0,47.0,43.4,36.0,9,94,76,9,0,0.4,29,Torrey Mitchell,-6,1.2,19,C,0.0,0,0.0,0,9.0,100,San Jose Sharks,945,12:26,2012
833,25,13,1.0,12.0,49.0,170.0,53.0,192.0,4,93,76,4,3,0.3,47,Andrew Desjardins,4,1.2,17,C,0.0,0,1.0,0,5.0,80,San Jose Sharks,728,9:35,2012
834,23,9,1.5,6.0,58.0,0.0,,0.0,2,60,57,4,1,0.7,22,Jason Demers,-8,2.2,13,D,3.0,2,0.0,0,5.5,73,San Jose Sharks,960,16:51,2012
835,24,9,2.3,7.0,66.0,0.0,,0.0,1,46,66,2,0,0.1,23,Justin Braun,-2,2.4,11,D,2.0,1,0.0,0,1.8,113,San Jose Sharks,1092,16:33,2012
836,30,4,0.4,4.0,13.0,13.0,60.6,20.0,6,78,67,6,0,0.3,88,Brad Winchester,-5,0.7,10,LW,0.0,0,0.0,0,8.3,72,San Jose Sharks,523,7:48,2012
837,23,6,0.5,5.0,23.0,10.0,41.2,7.0,3,102,33,3,0,0.0,18,Tommy Wingels,-1,0.5,9,C,1.0,0,0.0,0,4.2,71,San Jose Sharks,454,13:45,2012
838,24,1,0.5,1.0,13.0,9.0,25.0,3.0,7,43,35,7,4,0.5,8,Benn Ferriero,0,0.9,8,C,0.0,0,0.0,0,10.3,68,San Jose Sharks,422,12:03,2012
839,31,6,0.0,6.0,6.0,89.0,52.9,100.0,0,15,23,0,0,-0.2,6,Dominic Moore,-8,-0.2,6,C,0.0,0,0.0,0,0.0,29,San Jose Sharks,316,13:43,2012
840,26,2,0.3,2.0,19.0,8.0,57.9,11.0,3,32,21,3,1,0.1,10,Daniel Winnik,0,0.4,5,C,0.0,0,0.0,0,10.3,29,San Jose Sharks,287,13:40,2012
841,30,3,0.5,3.0,8.0,10.0,33.3,5.0,1,66,39,1,0,-0.3,4,Andrew Murray,3,0.2,4,C,0.0,0,0.0,0,3.0,33,San Jose Sharks,300,7:42,2012
842,31,3,0.8,3.0,10.0,0.0,,0.0,1,14,25,1,0,0.2,33,Jim Vandermeer,3,1.1,4,D,0.0,0,0.0,0,5.3,19,San Jose Sharks,260,10:25,2012
843,34,3,1.4,3.0,94.0,0.0,,0.0,1,65,54,1,0,-0.4,21,Colin White,-5,1.0,4,D,0.0,0,0.0,0,3.0,33,San Jose Sharks,807,14:57,2012
844,31,4,2.7,4.0,143.0,0.0,,0.0,0,126,60,0,0,-0.9,31,Douglas Murray,3,1.9,4,D,0.0,0,0.0,0,0.0,71,San Jose Sharks,1103,18:23,2012
845,23,0,0.1,0.0,6.0,3.0,40.0,2.0,1,22,14,1,0,-0.2,6,T.J. Galiardi,-2,-0.1,1,LW,0.0,0,0.0,0,8.3,12,San Jose Sharks,155,11:04,2012
846,26,0,0.0,,0.0,0.0,,0.0,0,0,19,0,0,0.0,2,Thomas Greiss,0,3.0,0,G,,0,,0,,0,San Jose Sharks,1043,54:53,2012
847,25,0,0.0,0.0,1.0,25.0,41.9,18.0,0,10,10,0,0,-0.3,10,John McCarthy,-2,-0.3,0,LW,0.0,0,0.0,0,0.0,14,San Jose Sharks,94,9:26,2012
848,24,0,0.0,0.0,2.0,0.0,,0.0,0,6,7,0,0,-0.1,9,Frazer McLaren,0,-0.1,0,LW,0.0,0,0.0,0,0.0,2,San Jose Sharks,34,4:53,2012
849,28,0,0.0,,0.0,0.0,,0.0,0,0,68,0,0,0.0,2,Antti Niemi,0,11.6,0,G,,0,,0,,0,San Jose Sharks,3936,57:53,2012
850,27,30,2.8,20.0,72.0,695.0,48.6,658.0,14,226,82,24,4,4.2,101,David Backes,15,7.0,54,RW,9.0,8,1.0,2,10.3,234,St. Louis Blues,1640,20:00,2012
851,25,35,2.7,21.0,45.0,29.0,45.3,24.0,15,130,80,19,3,3.9,50,T.J. Oshie,15,6.6,54,C,13.0,3,1.0,1,10.1,188,St. Louis Blues,1562,19:32,2012
852,22,39,6.4,20.0,133.0,0.0,,0.0,6,90,81,12,6,4.8,36,Alex Pietrangelo,16,11.2,51,D,18.0,6,1.0,0,5.9,202,St. Louis Blues,2003,24:44,2012
853,23,34,6.1,20.0,103.0,3.0,25.0,1.0,4,72,81,9,2,3.9,60,Kevin Shattenkirk,20,10.0,43,D,13.0,5,1.0,0,5.1,178,St. Louis Blues,1750,21:36,2012
854,23,21,2.2,15.0,13.0,8.0,20.0,2.0,15,32,57,21,4,4.2,28,David Perron,19,6.4,42,LW,5.0,5,1.0,1,18.4,114,St. Louis Blues,1042,18:17,2012
855,23,19,2.1,15.0,36.0,601.0,48.5,567.0,17,97,82,19,3,2.3,30,Patrik Berglund,4,4.4,38,C,4.0,0,0.0,2,10.1,188,St. Louis Blues,1473,17:58,2012
856,37,17,1.9,9.0,13.0,382.0,50.3,387.0,11,24,72,17,3,2.9,26,Jason Arnott,13,4.8,34,C,8.0,6,0.0,0,12.0,142,St. Louis Blues,1014,14:05,2012
857,24,15,1.7,13.0,21.0,10.0,23.1,3.0,13,112,79,15,1,1.7,109,Chris Stewart,1,3.3,30,RW,2.0,2,0.0,0,9.0,166,St. Louis Blues,1220,15:26,2012
858,27,13,2.1,11.0,29.0,42.0,55.8,53.0,12,24,43,15,3,2.6,28,Alex Steen,24,4.7,28,C,2.0,3,0.0,0,11.2,134,St. Louis Blues,822,19:08,2012
859,36,18,1.7,18.0,19.0,17.0,37.0,10.0,6,70,70,6,3,0.5,32,Jamie Langenbrunner,7,2.1,24,RW,0.0,0,0.0,0,4.7,127,St. Louis Blues,1023,14:37,2012
860,34,12,0.8,9.0,5.0,50.0,56.9,66.0,7,3,25,10,2,2.3,2,Andy McDonald,4,3.1,22,C,3.0,3,0.0,0,15.6,64,St. Louis Blues,463,18:32,2012
861,24,15,2.0,14.0,29.0,220.0,56.1,281.0,4,152,73,5,1,-0.5,42,Vladimir Sobotka,12,1.6,20,C,1.0,0,0.0,1,4.3,117,St. Louis Blues,1157,15:51,2012
862,29,17,3.7,9.0,81.0,0.0,,0.0,2,73,64,2,2,1.0,22,Carlo Colaiacovo,7,4.6,19,D,8.0,0,0.0,0,2.9,68,St. Louis Blues,1216,19:00,2012
863,25,9,1.5,9.0,18.0,21.0,27.6,8.0,6,48,55,9,3,0.9,27,Matt D'Agostini,12,2.4,18,RW,0.0,3,0.0,0,8.9,101,St. Louis Blues,771,14:01,2012
864,30,12,5.9,12.0,153.0,0.0,,0.0,1,106,81,1,0,-0.4,57,Barret Jackman,20,5.5,13,D,0.0,0,0.0,0,1.2,82,St. Louis Blues,1675,20:41,2012
865,25,11,4.2,11.0,141.0,0.0,,0.0,0,173,77,0,0,-0.5,57,Roman Polak,6,3.7,11,D,0.0,0,0.0,0,0.0,88,St. Louis Blues,1453,18:52,2012
866,24,5,2.9,5.0,63.0,0.0,,0.0,4,52,43,4,1,0.6,12,Kris Russell,13,3.6,9,D,0.0,0,0.0,0,11.1,36,St. Louis Blues,725,16:51,2012
867,37,5,0.8,4.0,29.0,191.0,57.6,259.0,3,92,80,3,0,-0.9,83,Scott Nichol,-5,-0.1,8,C,0.0,0,1.0,0,4.5,67,St. Louis Blues,745,9:19,2012
868,27,3,0.6,3.0,4.0,11.0,42.1,8.0,4,124,47,4,1,-0.1,11,Chris Porter,-1,0.5,7,C,0.0,0,0.0,0,6.6,61,St. Louis Blues,488,10:24,2012
869,32,5,1.7,5.0,35.0,0.0,,0.0,2,6,25,2,0,0.6,10,Kent Huskins,9,2.3,7,D,0.0,0,0.0,0,12.5,16,St. Louis Blues,387,15:28,2012
870,22,5,1.6,5.0,27.0,0.0,,0.0,1,16,26,1,0,0.3,22,Ian Cole,7,2.0,6,D,0.0,0,0.0,0,5.6,18,St. Louis Blues,414,15:55,2012
871,25,1,0.5,1.0,7.0,1.0,50.0,1.0,3,171,60,3,1,-0.3,124,Ryan Reaves,0,0.2,4,RW,0.0,0,0.0,0,9.4,32,St. Louis Blues,392,6:32,2012
872,21,3,0.1,3.0,10.0,4.0,20.0,1.0,1,23,26,1,1,-0.1,2,Evgeny Grachev,-4,0.0,4,C,0.0,0,0.0,0,7.1,14,St. Louis Blues,243,9:20,2012
873,19,1,0.2,1.0,5.0,1.0,50.0,1.0,1,1,7,2,1,0.3,0,Jaden Schwartz,1,0.5,3,C,0.0,1,0.0,0,33.3,6,St. Louis Blues,82,11:41,2012
874,26,2,0.4,2.0,2.0,9.0,25.0,3.0,1,22,40,1,0,-0.5,71,B.J. Crombeen,-2,-0.1,3,RW,0.0,0,0.0,0,2.0,50,St. Louis Blues,332,8:18,2012
875,26,0,0.1,0.0,3.0,1.0,0.0,0.0,1,1,2,1,0,0.2,0,Adam Cracknell,1,0.2,1,RW,0.0,0,0.0,0,100.0,1,St. Louis Blues,15,7:39,2012
876,23,1,0.0,1.0,4.0,0.0,,0.0,0,1,5,0,0,0.1,0,Cade Fairchild,-1,0.1,1,D,0.0,0,0.0,0,0.0,1,St. Louis Blues,48,9:39,2012
877,24,0,0.1,0.0,1.0,0.0,,0.0,0,0,2,0,0,0.0,0,Taylor Chorney,0,0.0,0,D,0.0,0,0.0,0,0.0,1,St. Louis Blues,23,11:40,2012
878,26,0,0.0,,0.0,0.0,,0.0,0,0,38,0,0,0.0,0,Brian Elliott,0,9.0,0,G,,0,,0,,0,St. Louis Blues,2235,58:48,2012
879,26,0,0.0,,0.0,0.0,,0.0,0,0,46,0,0,0.0,0,Jaroslav Halak,0,9.1,0,G,,0,,0,0.0,1,St. Louis Blues,2747,59:43,2012
880,25,0,-0.1,0.0,19.0,0.0,,0.0,0,7,7,0,0,-0.2,4,Nikita Nikitin,-5,-0.2,0,D,0.0,0,0.0,0,0.0,10,St. Louis Blues,142,20:15,2012
881,27,0,0.0,0.0,0.0,1.0,75.0,3.0,0,1,4,0,0,-0.1,0,Brett Sterling,-1,-0.1,0,LW,0.0,0,0.0,0,0.0,5,St. Louis Blues,30,7:34,2012
882,21,37,1.9,24.0,37.0,669.0,45.5,558.0,48,109,82,60,12,12.8,66,Steven Stamkos,7,14.6,97,C,13.0,12,0.0,0,19.8,303,Tampa Bay Lightning,1806,22:01,2012
883,36,49,1.4,37.0,39.0,23.0,43.9,18.0,21,17,77,25,3,6.3,16,Martin St. Louis,-3,7.7,74,RW,12.0,4,0.0,0,13.5,185,Tampa Bay Lightning,1743,22:38,2012
884,26,41,1.5,30.0,11.0,14.0,17.6,3.0,16,17,81,24,3,6.4,16,Teddy Purcell,9,7.9,65,RW,11.0,8,0.0,0,15.8,152,Tampa Bay Lightning,1307,16:08,2012
885,31,27,1.0,21.0,31.0,606.0,47.8,556.0,17,103,64,22,5,4.6,50,Vincent Lecavalier,-2,5.6,49,C,6.0,5,0.0,0,12.1,182,Tampa Bay Lightning,1212,18:56,2012
886,32,28,0.6,18.0,36.0,50.0,36.7,29.0,14,142,68,20,2,4.3,82,Ryan Malone,-11,4.9,48,LW,10.0,5,0.0,1,13.9,144,Tampa Bay Lightning,1203,17:41,2012
887,24,16,0.1,14.0,19.0,42.0,45.5,35.0,10,73,55,12,1,2.1,121,Steve Downie,-15,2.2,28,RW,2.0,2,0.0,0,12.1,99,Tampa Bay Lightning,853,15:30,2012
888,31,20,1.8,12.0,43.0,0.0,,0.0,3,37,43,4,0,2.2,20,Marc-Andre Bergeron,6,4.0,24,D,8.0,1,0.0,0,5.0,80,Tampa Bay Lightning,832,19:21,2012
889,21,18,1.4,13.0,127.0,0.0,,0.0,5,96,61,5,0,1.5,65,Victor Hedman,-9,2.9,23,D,4.0,0,1.0,0,6.1,82,Tampa Bay Lightning,1409,23:06,2012
890,32,20,2.5,16.0,176.0,0.0,,0.0,1,197,82,1,0,0.2,49,Eric Brewer,-5,2.7,21,D,3.0,0,1.0,0,1.2,83,Tampa Bay Lightning,1908,23:16,2012
891,24,7,0.1,7.0,52.0,153.0,45.6,128.0,11,40,74,12,1,0.4,8,Tom Pyatt,-19,0.5,19,C,0.0,1,0.0,0,12.6,95,Tampa Bay Lightning,1095,14:48,2012
892,31,15,0.4,12.0,17.0,254.0,55.7,319.0,3,37,56,4,1,0.0,48,Dominic Moore,-10,0.4,19,C,3.0,0,0.0,1,5.4,74,Tampa Bay Lightning,912,16:17,2012
893,27,15,1.6,15.0,57.0,0.0,,0.0,2,49,53,2,0,1.1,16,Matt Gilroy,2,2.6,17,D,0.0,0,0.0,0,3.3,60,Tampa Bay Lightning,933,17:36,2012
894,27,6,-0.1,6.0,56.0,299.0,49.5,293.0,9,107,68,9,1,-0.1,21,Nate Thompson,-23,-0.3,15,C,0.0,0,0.0,0,10.6,85,Tampa Bay Lightning,1008,14:49,2012
895,19,11,0.3,9.0,19.0,32.0,38.5,20.0,3,58,68,4,2,-0.1,30,Brett Connolly,-9,0.2,15,RW,2.0,1,0.0,0,4.3,94,Tampa Bay Lightning,780,11:28,2012
896,35,13,0.0,11.0,199.0,0.0,,0.0,2,118,82,2,0,0.1,20,Brett Clark,-26,0.2,15,D,2.0,0,0.0,0,3.3,61,Tampa Bay Lightning,1507,18:23,2012
897,27,7,0.7,6.0,63.0,0.0,,0.0,5,42,50,6,0,1.3,8,Bruno Gervais,-4,2.1,13,D,1.0,1,0.0,0,10.5,57,Tampa Bay Lightning,713,14:16,2012
898,28,8,0.0,6.0,15.0,18.0,55.0,22.0,3,22,45,4,0,0.3,10,Ryan Shannon,-11,0.3,12,RW,2.0,1,0.0,0,8.7,46,Tampa Bay Lightning,541,12:02,2012
899,34,8,1.7,8.0,100.0,0.0,,0.0,3,95,52,3,1,0.4,59,Pavel Kubina,1,2.0,11,D,0.0,0,0.0,0,5.4,56,Tampa Bay Lightning,1035,19:55,2012
900,25,9,0.4,9.0,15.0,35.0,38.6,22.0,2,33,40,2,1,0.3,8,J.T. Wyman,1,0.7,11,RW,0.0,0,0.0,0,6.5,31,Tampa Bay Lightning,422,10:33,2012
901,27,5,0.3,5.0,5.0,7.0,36.4,4.0,3,27,18,3,1,0.8,10,Tim Wallace,4,1.1,8,RW,0.0,0,0.0,0,30.0,10,Tampa Bay Lightning,152,8:28,2012
902,24,8,0.0,8.0,21.0,0.0,,0.0,0,54,20,0,0,0.5,8,Brian Lee,-6,0.5,8,D,0.0,0,0.0,0,0.0,17,Tampa Bay Lightning,342,17:05,2012
903,31,5,0.1,5.0,30.0,188.0,59.5,276.0,2,89,57,2,1,-0.9,17,Adam Hall,-11,-0.8,7,RW,0.0,0,0.0,0,3.2,63,Tampa Bay Lightning,676,11:52,2012
904,26,3,0.3,2.0,7.0,49.0,41.0,34.0,2,19,16,2,0,0.2,4,Trevor Smith,2,0.5,5,LW,0.0,0,1.0,0,11.8,17,Tampa Bay Lightning,199,12:28,2012
905,22,5,0.0,5.0,15.0,3.0,0.0,0.0,0,20,26,0,0,-0.2,6,Dana Tyrell,-5,-0.2,5,C,0.0,0,0.0,0,0.0,23,Tampa Bay Lightning,273,10:31,2012
906,25,2,0.0,2.0,5.0,40.0,40.3,27.0,2,24,22,2,0,0.2,10,Blair Jones,-3,0.2,4,C,0.0,0,0.0,0,9.5,21,Tampa Bay Lightning,186,8:26,2012
907,24,2,0.6,1.0,44.0,0.0,,0.0,1,42,41,1,0,-0.2,13,Brendan Mikkelson,-4,0.3,3,D,1.0,0,0.0,0,2.2,45,Tampa Bay Lightning,590,14:24,2012
908,34,2,0.0,,0.0,0.0,,0.0,0,0,48,0,0,0.0,0,Mathieu Garon,0,5.4,2,G,,0,,0,,0,Tampa Bay Lightning,2484,51:45,2012
909,25,2,0.0,2.0,5.0,2.0,60.0,3.0,0,36,14,0,0,0.0,15,Pierre-Cedric Labrie,-2,0.0,2,LW,0.0,0,0.0,0,0.0,5,Tampa Bay Lightning,83,5:54,2012
910,26,0,0.0,0.0,2.0,3.0,57.1,4.0,1,6,6,1,0,0.1,5,Mike Angelidis,-1,0.1,1,C,0.0,0,0.0,0,12.5,8,Tampa Bay Lightning,39,6:30,2012
911,22,1,-0.1,1.0,10.0,0.0,,0.0,0,37,19,0,0,-0.1,13,Keith Aulie,-5,-0.2,1,D,0.0,0,0.0,0,0.0,4,Tampa Bay Lightning,210,11:02,2012
912,21,1,0.1,1.0,3.0,0.0,,0.0,0,2,5,0,0,-0.1,0,J.T. Brown,2,0.1,1,LW,0.0,0,0.0,0,0.0,13,Tampa Bay Lightning,69,13:51,2012
913,22,1,0.0,,0.0,0.0,,0.0,0,0,5,0,0,0.0,2,Dustin Tokarski,0,0.2,1,G,,0,,0,,0,Tampa Bay Lightning,244,48:43,2012
914,31,0,0.0,,0.0,0.0,,0.0,0,0,3,0,0,0.0,0,Sebastien Caron,0,0.1,0,G,,0,,0,,0,Tampa Bay Lightning,135,44:53,2012
915,32,0,0.6,0.0,13.0,0.0,,0.0,0,21,13,0,0,-0.2,17,Mike Commodore,4,0.4,0,D,0.0,0,0.0,0,0.0,7,Tampa Bay Lightning,183,14:03,2012
916,23,0,0.2,0.0,0.0,0.0,,0.0,0,3,3,0,0,0.0,0,Evan Oberg,2,0.2,0,D,0.0,0,0.0,0,0.0,3,Tampa Bay Lightning,30,9:50,2012
917,24,0,0.0,0.0,1.0,1.0,66.7,2.0,0,4,5,0,0,-0.2,6,Mattias Ritola,-2,-0.2,0,C,0.0,0,0.0,0,0.0,14,Tampa Bay Lightning,54,10:50,2012
918,42,0,0.0,,0.0,0.0,,0.0,0,0,40,0,0,0.0,6,Dwayne Roloson,0,3.2,0,G,,0,,0,,0,Tampa Bay Lightning,2099,52:28,2012
919,28,0,0.0,0.0,5.0,3.0,25.0,1.0,0,12,10,0,0,-0.2,4,Brandon Segal,-2,-0.2,0,RW,0.0,0,0.0,0,0.0,8,Tampa Bay Lightning,66,6:35,2012
920,24,45,1.2,32.0,21.0,19.0,32.1,9.0,27,12,82,37,6,8.7,20,Phil Kessel,-10,9.9,82,RW,13.0,10,0.0,0,12.5,295,Toronto Maple Leafs,1645,20:03,2012
921,28,42,1.2,29.0,25.0,37.0,36.2,21.0,17,110,66,25,3,6.9,48,Joffrey Lupul,1,8.1,67,C,13.0,8,0.0,0,13.1,191,Toronto Maple Leafs,1228,18:37,2012
922,28,28,1.3,23.0,32.0,439.0,51.5,466.0,18,56,74,23,2,4.6,51,Mikhail Grabovski,0,5.9,51,C,5.0,5,0.0,0,14.1,163,Toronto Maple Leafs,1303,17:36,2012
923,25,29,1.0,20.0,34.0,567.0,52.7,631.0,14,117,73,18,1,3.4,22,Tyler Bozak,-7,4.4,47,C,8.0,4,1.0,0,16.5,109,Toronto Maple Leafs,1375,18:51,2012
924,26,32,3.1,16.0,127.0,0.0,,0.0,5,214,82,12,1,3.9,92,Dion Phaneuf,-10,7.0,44,D,15.0,7,1.0,0,5.9,202,Toronto Maple Leafs,2074,25:17,2012
925,26,23,1.3,17.0,21.0,6.0,45.5,5.0,17,60,73,20,4,3.8,37,Clarke MacArthur,3,5.1,43,LW,6.0,3,0.0,0,13.5,148,Toronto Maple Leafs,1157,15:51,2012
926,30,23,0.6,20.0,76.0,403.0,48.7,383.0,11,29,70,13,3,2.1,40,Tim Connolly,-14,2.7,36,C,3.0,2,0.0,0,12.5,104,Toronto Maple Leafs,1190,17:00,2012
927,21,23,3.0,17.0,90.0,0.0,,0.0,6,52,75,7,0,2.3,18,Jake Gardiner,-2,5.2,30,D,6.0,1,0.0,0,8.9,79,Toronto Maple Leafs,1619,21:35,2012
928,25,21,1.1,16.0,43.0,46.0,41.0,32.0,6,97,70,7,1,0.9,6,Nikolai Kulemin,2,2.0,28,LW,4.0,1,1.0,0,6.5,107,Toronto Maple Leafs,1066,15:13,2012
929,31,20,1.5,11.0,111.0,0.0,,0.0,3,68,66,7,0,2.2,20,John-Michael Liles,-14,3.7,27,D,9.0,4,0.0,0,6.6,106,Toronto Maple Leafs,1409,21:21,2012
930,28,15,0.9,15.0,34.0,9.0,10.0,1.0,9,101,67,11,4,1.6,33,Joey Crabb,1,2.5,26,RW,0.0,0,0.0,2,14.7,75,Toronto Maple Leafs,901,13:27,2012
931,22,20,1.9,18.0,115.0,0.0,,0.0,2,270,79,2,0,1.2,62,Luke Schenn,-6,3.1,22,D,1.0,0,1.0,0,2.5,81,Toronto Maple Leafs,1267,16:02,2012
932,24,16,1.7,11.0,53.0,0.0,,0.0,3,102,57,5,0,1.8,22,Cody Franson,-1,3.5,21,D,5.0,2,0.0,0,7.7,65,Toronto Maple Leafs,923,16:11,2012
933,25,15,2.4,9.0,152.0,1.0,0.0,0.0,4,114,76,4,0,0.6,20,Carl Gunnarsson,-9,3.0,19,D,6.0,0,0.0,0,4.5,89,Toronto Maple Leafs,1649,21:42,2012
934,29,10,0.0,10.0,34.0,155.0,49.3,151.0,7,58,62,8,2,0.5,10,Matthew Lombardi,-19,0.5,18,C,0.0,0,0.0,1,7.9,101,Toronto Maple Leafs,841,13:34,2012
935,24,7,0.5,6.0,12.0,6.0,25.0,2.0,8,81,56,8,2,0.5,25,Matt Frattin,-4,1.0,15,RW,1.0,0,0.0,0,8.7,92,Toronto Maple Leafs,737,13:10,2012
936,29,5,0.3,5.0,66.0,465.0,58.0,643.0,5,170,76,8,0,-0.4,10,David Steckel,-14,-0.1,13,C,0.0,1,0.0,2,10.1,79,Toronto Maple Leafs,975,12:50,2012
937,21,2,0.4,2.0,5.0,11.0,26.7,4.0,4,25,21,5,1,0.5,8,Nazem Kadri,2,0.9,7,C,0.0,1,0.0,0,17.9,28,Toronto Maple Leafs,297,14:10,2012
938,22,4,0.2,4.0,8.0,50.0,35.9,28.0,1,20,10,1,0,0.3,4,Joe Colborne,2,0.5,5,C,0.0,0,0.0,0,14.3,7,Toronto Maple Leafs,137,13:41,2012
939,30,4,0.3,4.0,80.0,0.0,,0.0,1,104,45,1,0,-0.2,41,Mike Komisarek,-13,0.1,5,D,0.0,0,0.0,0,2.9,34,Toronto Maple Leafs,750,16:39,2012
940,26,2,0.1,1.0,24.0,1.0,0.0,0.0,2,120,50,2,0,-0.6,74,Mike Brown,-8,-0.5,4,RW,0.0,0,1.0,0,3.6,56,Toronto Maple Leafs,464,9:17,2012
941,29,2,-0.1,2.0,5.0,11.0,38.9,7.0,1,37,29,1,0,-0.3,9,Colby Armstrong,-8,-0.4,3,RW,0.0,0,0.0,0,7.1,14,Toronto Maple Leafs,270,9:19,2012
942,27,1,0.0,1.0,4.0,7.0,53.3,8.0,1,26,17,1,1,-0.2,16,Darryl Boyce,-3,-0.1,2,C,0.0,0,0.0,0,8.3,12,Toronto Maple Leafs,171,10:04,2012
943,22,2,0.4,2.0,28.0,0.0,,0.0,0,41,17,0,0,-0.1,16,Keith Aulie,-2,0.3,2,D,0.0,0,0.0,0,0.0,14,Toronto Maple Leafs,274,16:07,2012
944,29,0,0.1,0.0,0.0,1.0,0.0,0.0,1,7,5,1,0,0.2,5,Colton Orr,1,0.2,1,RW,0.0,0,0.0,0,33.3,3,Toronto Maple Leafs,22,4:29,2012
945,27,1,0.0,,0.0,0.0,,0.0,0,0,42,0,0,0.0,4,Jonas Gustavsson,0,5.4,1,G,,0,,0,,0,Toronto Maple Leafs,2301,54:47,2012
946,26,1,0.0,1.0,0.0,0.0,,0.0,0,5,2,0,0,0.0,2,Ryan Hamilton,-1,0.0,1,LW,0.0,0,0.0,0,0.0,1,Toronto Maple Leafs,26,13:08,2012
947,20,0,-0.3,0.0,2.0,1.0,50.0,1.0,0,32,15,0,0,-0.4,13,Carter Ashton,-10,-0.7,0,RW,0.0,0,0.0,0,0.0,22,Toronto Maple Leafs,156,10:25,2012
948,26,0,0.2,0.0,16.0,29.0,50.0,29.0,0,37,30,0,0,-0.9,16,Philippe Dupuis,-2,-0.7,0,C,0.0,0,0.0,0,0.0,30,Toronto Maple Leafs,315,10:30,2012
949,23,0,0.0,,0.0,0.0,,0.0,0,0,34,0,0,0.0,0,James Reimer,0,4.4,0,G,,0,,0,,0,Toronto Maple Leafs,1879,55:16,2012
950,26,0,0.0,0.0,5.0,3.0,25.0,1.0,0,53,31,0,0,-0.2,60,Jay Rosehill,-4,-0.2,0,D,0.0,0,0.0,0,0.0,15,Toronto Maple Leafs,183,5:55,2012
951,24,0,0.0,,,,,,0,0,2,0,0,0.0,0,Jussi Rynnas,0,-0.2,0,G,,0,,0,,0,Toronto Maple Leafs,99,49:27,2012
952,25,0,0.0,,0.0,0.0,,0.0,0,0,12,0,0,0.0,4,Ben Scrivens,0,1.7,0,G,,0,,0,,0,Toronto Maple Leafs,672,55:58,2012
953,31,67,2.6,48.0,17.0,650.0,50.1,652.0,6,32,82,14,6,6.1,52,Henrik Sedin,23,8.7,81,C,19.0,8,0.0,0,12.4,113,Vancouver Canucks,1565,19:05,2012
954,31,37,2.0,22.0,15.0,13.0,31.6,6.0,20,21,72,30,6,7.0,40,Daniel Sedin,14,8.9,67,LW,15.0,10,0.0,0,13.1,229,Vancouver Canucks,1355,18:49,2012
955,30,24,2.5,20.0,38.0,13.0,35.0,7.0,23,87,80,28,7,4.7,90,Alexandre Burrows,24,7.2,52,LW,4.0,3,0.0,2,14.1,198,Vancouver Canucks,1478,18:28,2012
956,27,27,2.0,15.0,59.0,627.0,53.6,724.0,13,108,77,22,1,3.5,56,Ryan Kesler,11,5.5,49,C,11.0,8,1.0,1,9.9,222,Vancouver Canucks,1547,20:06,2012
957,25,38,3.9,21.0,145.0,3.0,0.0,0.0,5,143,82,11,0,4.4,34,Alexander Edler,0,8.3,49,D,17.0,5,0.0,1,4.8,228,Vancouver Canucks,1957,23:52,2012
958,30,36,4.7,28.0,106.0,1.0,0.0,0.0,6,159,78,8,2,3.6,94,Kevin Bieksa,12,8.3,44,D,8.0,2,0.0,0,4.8,166,Vancouver Canucks,1844,23:38,2012
959,28,25,1.6,18.0,29.0,18.0,40.0,12.0,16,61,71,18,4,3.5,16,Chris Higgins,11,5.1,43,C,7.0,1,0.0,1,10.9,165,Vancouver Canucks,1158,16:19,2012
